,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleAmount,saleDiscount
959,2024-01-01,71369,John Doe,Premium,5225,Widget Deluxe,Gadgets,15160.814863358548,18146.038895098056,10%
960,2024-01-01,4778,John Doe,Premium,4132,Widget Deluxe,Gadgets,21335.658195215627,20475.577117505305,10%
961,2024-01-01,26712,John Doe,Premium,2460,Widget Deluxe,Gadgets,9235.095397761666,8036.424427213906,10%
962,2024-01-01,49872,John Doe,Premium,4136,Widget Deluxe,Gadgets,16815.869575629316,9611.758816307165,10%
963,2024-01-01,92143,John Doe,Premium,6923,Widget Deluxe,Gadgets,20291.517866388323,15414.910545742914,10%
964,2024-01-01,54556,John Doe,Premium,1950,Widget Deluxe,Gadgets,16083.006365196801,15263.879292074453,10%
965,2024-01-01,71602,John Doe,Premium,6525,Widget Deluxe,Gadgets,8014.026503034555,8191.823427566552,10%
966,2024-01-01,25012,John Doe,Premium,4245,Widget Deluxe,Gadgets,17956.586176412577,15494.424914954307,10%
967,2024-01-01,3753,John Doe,Premium,6132,Widget Deluxe,Gadgets,7059.329416111702,11792.65841180541,10%
968,2024-01-01,12109,John Doe,Premium,3183,Widget Deluxe,Gadgets,18222.591521076974,15168.982483628133,10%
969,2024-01-01,55117,John Doe,Premium,4082,Widget Deluxe,Gadgets,19043.613077103266,17983.123898417223,10%
970,2024-01-01,16486,John Doe,Premium,4477,Widget Deluxe,Gadgets,17376.783381875895,12497.45755676986,10%
971,2024-01-01,4996,John Doe,Premium,7164,Widget Deluxe,Gadgets,6355.544068173808,8624.080098014716,10%
972,2024-01-01,63369,John Doe,Premium,7193,Widget Deluxe,Gadgets,12646.701762536382,10000.040355057847,10%
973,2024-01-01,79670,John Doe,Premium,6568,Widget Deluxe,Gadgets,9868.399841156252,15015.291754928327,10%
974,2024-01-01,72508,John Doe,Premium,5317,Widget Deluxe,Gadgets,14960.477326762055,15861.326255034004,10%
975,2024-01-01,69789,John Doe,Premium,5880,Widget Deluxe,Gadgets,6681.890245794072,12024.615658990757,10%
976,2024-01-01,39115,John Doe,Premium,3804,Widget Deluxe,Gadgets,13508.149885963596,6016.127762366483,10%
977,2024-01-01,20108,John Doe,Premium,4437,Widget Deluxe,Gadgets,18717.026005855,7717.445147633994,10%
978,2024-01-01,57361,John Doe,Premium,4561,Widget Deluxe,Gadgets,16067.076270537114,10004.746218658838,10%
979,2024-01-01,12731,John Doe,Premium,7076,Widget Deluxe,Gadgets,18285.671451098962,15303.071001103974,10%
980,2024-01-01,35573,John Doe,Premium,4369,Widget Deluxe,Gadgets,18788.99359879738,19516.453086556947,10%
981,2024-01-01,55748,John Doe,Premium,5776,Widget Deluxe,Gadgets,10935.331815159218,8369.457291870996,10%
982,2024-01-01,98516,John Doe,Premium,5395,Widget Deluxe,Gadgets,7805.267217806206,1900.062273368152,10%
983,2024-01-01,64220,John Doe,Premium,5379,Widget Deluxe,Gadgets,15372.972494645797,17668.033325173397,10%
984,2024-01-01,8734,John Doe,Premium,8061,Widget Deluxe,Gadgets,14220.73772709996,1859.5186009764366,10%
985,2024-01-01,76650,John Doe,Premium,3785,Widget Deluxe,Gadgets,20303.762945943152,13833.639427648899,10%
986,2024-01-01,44235,John Doe,Premium,2131,Widget Deluxe,Gadgets,8863.520534321851,11573.819497065037,10%
987,2024-01-01,60377,John Doe,Premium,3795,Widget Deluxe,Gadgets,17665.215052190146,27011.37813054162,10%
988,2024-01-01,1030,John Doe,Premium,7695,Widget Deluxe,Gadgets,20323.674788812434,17621.639185397577,10%
989,2024-01-01,40027,John Doe,Premium,5890,Widget Deluxe,Gadgets,14526.918596365867,8310.038037391947,10%
990,2024-01-01,13052,John Doe,Premium,5831,Widget Deluxe,Gadgets,13118.095049115253,12140.387338265517,10%
991,2024-01-01,2675,John Doe,Premium,2956,Widget Deluxe,Gadgets,12634.45183764528,8620.333583442942,10%
992,2024-01-01,97220,John Doe,Premium,7345,Widget Deluxe,Gadgets,14830.725057775064,9463.012898105237,10%
993,2024-01-01,73134,John Doe,Premium,4050,Widget Deluxe,Gadgets,22640.81039166396,17550.47867551227,10%
994,2024-01-01,20280,John Doe,Premium,6690,Widget Deluxe,Gadgets,13969.374388222102,9306.433651686919,10%
995,2024-01-01,57162,John Doe,Premium,1695,Widget Deluxe,Gadgets,13739.993511213881,13451.53962480526,10%
996,2024-01-01,60364,John Doe,Premium,5154,Widget Deluxe,Gadgets,13537.934732850255,18183.403511115495,10%
997,2024-01-01,63331,John Doe,Premium,6945,Widget Deluxe,Gadgets,10673.978690438013,22130.525463339647,10%
998,2024-01-01,5386,John Doe,Premium,4952,Widget Deluxe,Gadgets,5202.395663744688,8852.643824191087,10%
999,2024-01-01,69789,John Doe,Premium,4599,Widget Deluxe,Gadgets,16664.295163149458,11233.82507656364,10%
